_c0,title,artist,album,af_danceability,af_energy,af_loudness,af_speechiness,af_acousticness,af_instrumentalness,af_valence,af_tempo
184696,Handcrafted,Dropout,Handcrafted,0.369,0.614,-6.187,0.0348,0.593,0.00309,0.428,101.776
7859272,Handrb Nawawi,Figo Eld5lawe,Handrb Nawawi,0.889,0.886,-1.245,0.0482,0.0977,0.0,0.799,110.005
414699,Hands on Me,Libby Whitehouse,Hands on Me,0.578,0.573,-11.147,0.0919,0.2,0.000265,0.721,132.937
13586229,Hands on Mine,"ATSY, Winky Wiryawan, Prince Husein",Hands on Mine,0.606,0.72,-7.311,0.0342,0.114,0.0,0.229,139.98
13797840,Handsworth Revolution,Steel Pulse,Handsworth Revolution,0.931,0.409,-14.068,0.101,0.0341,7.42e-06,0.653,118.2
18388291,Hane'sh W Nshoof - From Ella Ana TV Series,Lena Chamamyan,Hane'sh W Nshoof (From Ella Ana TV Series),0.581,0.281,-17.551,0.0361,0.525,6.69e-06,0.694,77.989
10253507,Haned-luiged,Trad.Attack!,Make Your Move,0.556,0.893,-5.308,0.0362,0.00372,3.35e-05,0.274,111.039
13242651,Hang Up Your Hang Ups (The Only One) [feat. Kim English],Paul Woolford,Hang Up Your Hang Ups (The Only One) [feat. Kim English],0.698,0.856,-7.981,0.0381,0.0084,0.446,0.676,127.01
12579718,Hanggang,Wency Cornejo,Himig Handog Love Songs,0.456,0.246,-10.517,0.0327,0.824,0.0,0.189,85.679
21863745,Hanggang Kailan Aasa,Vice Ganda,Hanggang Kailan Aasa,0.35,0.19,-10.534,0.0373,0.942,5.06e-06,0.357,175.613
23215068,Hanging D,Joep Beving,Hanging D,0.265,0.444,-17.533,0.0285,0.944,0.857,0.0751,153.08
13794085,Hanging Tree - Original Mix,Michael Bibi,Hanging Tree,0.845,0.938,-5.891,0.0502,0.00306,0.855,0.755,127.007
12069655,Hanoï café,Bleu Toucan,Origami,0.568,0.754,-7.402,0.0406,0.263,0.0104,0.5,172.005
16365626,Hanukkah Medley,Ilanit,Hanukkah Songs (25 Famous Songs for Hanukkah of All Times.),0.501,0.23,-15.603,0.0393,0.858,0.189,0.748,122.581
172492,Hanya Kau,The Adams,V2.05,0.594,0.519,-6.855,0.0273,0.105,0.000865,0.491,104.973
316789,Hanya Rindu,Andmesh,Cinta Luar Biasa,0.285,0.162,-12.226,0.0347,0.888,0.0,0.2,178.754
19947134,Haosā,"Astro'n'out, Sudden Lights",Haosā,0.758,0.623,-8.988,0.0484,0.00609,0.0011,0.545,112.984
12353188,Hapiste Volta,"Massaka, Monstar361",Hapiste Volta,0.777,0.689,-6.959,0.298,0.284,0.00304,0.56,120.074
12669904,Happee,Sitku,Happee,0.573,0.871,-7.155,0.0396,0.000114,0.0103,0.733,100.007
12776071,Happens Like That,Granger Smith,When The Good Guys Win,0.557,0.807,-5.428,0.0825,0.189,0.0,0.578,81.045
4094196,Happy Axe,Hertbeer,Happy Axe,0.619,0.868,-3.266,0.0412,0.00392,0.262,0.867,141.932
3653296,Happy Day,"Deejay Telio, Deedz B",Happy Day,0.884,0.518,-6.78,0.102,0.367,0.00226,0.183,125.011
14859774,Happy For You (feat. Vũ.),Lukas Graham,Happy For You (feat. Vũ.),0.647,0.624,-4.169,0.0397,0.54,0.0,0.176,136.036
23746938,Happy Love,RØMANS,Automatic,0.676,0.667,-4.917,0.0367,0.203,0.0,0.256,133.977
4255911,Happy Pill (feat. UrboyTJ),PAM ANSHISA,Happy Pill (feat. UrboyTJ),0.683,0.574,-5.567,0.184,0.0574,0.0,0.68,146.074
3983207,Happy Tears,Chris Holsten,Happy Tears,0.356,0.401,-9.813,0.0655,0.467,0.0,0.424,176.524
12969722,Happy Unhappy,The Beths,Future Me Hates Me,0.309,0.847,-6.886,0.0916,0.000315,1.16e-05,0.507,173.808
12666025,Happy When - Miko Waye Remix,Caitlyn Scarlett,Happy When (Miko Waye Remix),0.778,0.484,-7.624,0.201,0.219,1.35e-05,0.466,91.951
12726576,Happy Without Me (feat. Joey Bada$$),Chloe x Halle,The Kids Are Alright,0.57,0.576,-6.792,0.0631,0.228,0.0,0.438,143.943
18920613,Happy X-mas (War Is Over),Awich,Happy X-mas (War Is Over),0.413,0.101,-13.761,0.0372,0.95,1.39e-06,0.256,137.874
3641871,Happy Xmas (War Is Over),Tim Christensen,Happy Xmas (War Is Over),0.387,0.178,-12.312,0.0323,0.843,3.71e-06,0.355,177.23
22627082,Happy Xmas (War is Over),BANNERS,Happy Xmas (War is Over) / 2000 Miles,0.388,0.273,-9.535,0.0272,0.469,0.0,0.115,143.395
638523,Happyland,Måns Zelmerlöw,Chameleon,0.402,0.461,-5.14,0.0458,0.05,0.0,0.356,127.393
12979462,"Har du lyst, har du lov",Stavangerkameratene,"Har du lyst, har du lov",0.624,0.934,-6.026,0.0305,0.00693,4.41e-05,0.808,126.03
12393165,Harakiri Pt 7,"Young Krillin, Crack Ignaz, Clefco",Bullies in Pullis II,0.732,0.626,-6.309,0.302,0.0921,0.0,0.488,137.987
21615945,Haram Aliek,Nasrat Al Badr,Nasrat Al Badr Collection,0.423,0.789,-7.618,0.161,0.338,0.0,0.764,207.986
7103672,Hard Out Hare,DennisGreen,My Prerogative,0.545,0.346,-14.933,0.0356,0.961,0.827,0.34,125.974
11852709,Hard To Get,Trevis,Hard To Get,0.729,0.864,-4.557,0.0457,0.00584,0.000129,0.422,101.001
12811770,Hard To Leave,"MiNDTRiX, Karra",Hard To Leave,0.575,0.813,-2.558,0.0566,0.0552,6.31e-05,0.325,125.936
14068250,Hard Way,Young Paris,Blood Diamond,0.809,0.453,-8.955,0.124,0.201,7.2e-06,0.923,92.472
23290044,Hard to Say I'm Sorry / Get Away - 2006 Remaster,Chicago,Chicago 16 (Expanded & Remastered),0.398,0.57,-7.068,0.034,0.056,0.00125,0.234,140.974
4586037,Hardcore High,Juju,Hardcore High,0.747,0.718,-6.101,0.0865,0.203,0.0,0.337,96.983
2683423,Hardekole,"Ricus Nel, Adam Tas, Bok Van Blerk, Refentse",Ouskool - Boerseun,0.647,0.58,-7.79,0.0463,0.313,0.0,0.523,77.994
1551785,Harder Dan Ik Hebben Kan,BLØF,Boven,0.615,0.395,-9.737,0.0247,0.0919,0.000132,0.345,90.007
19440829,"Harder, Better, Faster, Stronger",Daft Punk,Discovery,0.817,0.716,-8.898,0.144,0.0427,0.00263,0.692,123.474
3626482,Hari Yang Mulia,Datuk Sharifah Aini,Syawal 1424,0.399,0.464,-6.213,0.0303,0.644,0.0,0.529,114.817
414903,Harlem - Manovski Edit,DJs From Mars,Harlem (Manovski Edit),0.663,0.951,-3.147,0.0693,0.000958,0.502,0.625,127.943
412928,Harlem Shuffle,Bob & Earl,Harlem Shuffle,0.646,0.804,-8.007,0.0426,0.55,0.0484,0.766,117.612
8304526,Hartopolemos,Natasa Theodoridou,Hartopolemos,0.623,0.455,-8.824,0.0297,0.387,0.0,0.259,113.948
11543887,Haru No Niji,"Shin Rizumu, takano isao",Have Fun,0.596,0.825,-5.592,0.0324,0.106,0.00281,0.64,134.941
13863589,Harusnya aku,Feby,Harusnya aku,0.381,0.0943,-19.287,0.0423,0.914,3.89e-05,0.375,186.755
9238171,Harvest,Nightwish,Harvest,0.534,0.474,-9.958,0.0301,0.00884,0.0029,0.371,102.337
3677059,Haré Lo Que Yo Quiera,Las Bambitches,Haré Lo Que Yo Quiera,0.733,0.805,-4.553,0.166,0.0404,0.0,0.678,102.07
12664530,Hasard,Achile,Hasard,0.688,0.376,-15.743,0.12,0.778,0.0106,0.18,120.202
20422935,Hash Alkhfook,Abdulkader Alahmed,Hash Alkhfook,0.716,0.534,-10.211,0.0528,0.339,0.0,0.529,123.058
327411,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",KrING,0.714,0.671,-5.119,0.362,0.289,0.0,0.641,169.732
16489868,Hasta Ese Día,Lasso,Hasta Ese Día,0.62,0.661,-3.134,0.026,0.555,0.0,0.731,94.989
668428,Hasta Luego,"HRVY, Malu Trevejo",Hasta Luego,0.604,0.908,-3.067,0.0522,0.0178,0.0,0.853,102.051
3624993,Hasta la vista (feat. ANNA) - Remix,Ghali,DNA,0.853,0.777,-3.664,0.238,0.11,6.23e-05,0.615,108.998
12661832,Hasta luego,Gobs,Hasta luego,0.65,0.769,-4.746,0.0331,0.595,1.26e-06,0.271,120.098
6327064,Hate How Much I Love You,Conor Maynard,Hate How Much I Love You,0.779,0.42,-8.396,0.221,0.665,0.0,0.688,105.076
14836197,Hate Me (Sometimes),Stand Atlantic,Hate Me (Sometimes),0.359,0.878,-3.497,0.0653,0.00171,0.0,0.521,132.052
8006173,Hate Myself,NF,The Search,0.533,0.84,-5.283,0.167,0.234,0.0,0.361,116.882
7203970,Haters Got Nothing,TRINITY,TRINITY : THE 1ST MINI ALBUM “THE ELEMENTS”,0.555,0.888,-3.27,0.0911,0.0491,0.0,0.515,160.007
20420403,Hathi Ente W Hatha Ana,Adham Nabulsi,Hathi Ente W Hatha Ana,0.543,0.735,-7.113,0.0936,0.292,0.0,0.391,149.898
14342307,Hati Terlatih,Marsha,Hati Terlatih,0.659,0.376,-8.806,0.0293,0.71,1.01e-05,0.221,130.048
3688779,Hatiku Milikmu,Siti Nordiana,Hatiku Milikmu,0.617,0.499,-4.315,0.0301,0.844,0.0,0.309,129.864
14387358,Hatmatek Eddenia,Kader Japonais,Hatmatek Eddenia,0.596,0.916,-3.706,0.256,0.708,0.0,0.767,144.9
10702152,Hatsukoi,aiko,Matome II,0.428,0.774,-5.076,0.0416,0.118,3.07e-06,0.417,206.936
6331887,Hatıra Müzesi,90 BPM,Şehir FM,0.72,0.803,-8.418,0.179,0.0673,0.000109,0.321,91.983
18404842,Hau mau,"Haidin, Formatia Marinica Namol",Hau mau,0.802,0.965,-3.019,0.112,0.5,5.18e-05,0.954,162.039
23575466,Haugenstoga - fra Førstegangstjenesten - Sesong 2,Ingebjørg Bratland,Haugenstoga (fra Førstegangstjenesten - Sesong 2),0.59,0.33,-8.801,0.0305,0.829,0.0,0.218,173.86
23323833,Haunted (feat. Sevdaliza),Stwo,D.T.S.N.T. EP,0.532,0.449,-10.057,0.0894,0.365,0.0408,0.383,97.009
23985860,Haunted House,Ryan Adams,Prisoner,0.557,0.438,-8.586,0.0268,0.133,0.000595,0.402,100.313
23594329,Haustið (feat. Friðrik Dór),Karen Ósk,Haustið (feat. Friðrik Dór),0.647,0.315,-8.92,0.0498,0.695,0.0,0.595,80.007
763436,Havada Bir Hinlik Var,Nilipek.,Döngü,0.496,0.0799,-20.419,0.0493,0.946,0.00551,0.146,151.573
12746307,"Havana - Recorded at RAK Studios, London",Superorganism,Spotify Singles,0.672,0.545,-8.222,0.0352,0.303,0.00383,0.653,105.025
20415004,Have Fun,Groove Delight,Groove Delight Special 80s,0.776,0.819,-4.844,0.0334,0.00123,0.297,0.763,120.013
7282931,Have Hearth,Sharikaaokayo'neill,Alomost You Are,0.569,0.199,-22.021,0.0692,0.972,0.836,0.972,117.199
616716,Have It All,Jason Mraz,Have It All,0.643,0.617,-4.95,0.041,0.194,0.0,0.592,82.029
12371159,Havina,Veeti Kallio,Havina,0.619,0.702,-5.176,0.034,0.132,0.0,0.652,131.932
13261533,Hawaii m Bea,ARVET,Hawaii m Bea,0.773,0.58,-9.309,0.403,0.00772,0.0,0.628,132.005
6821374,Hawel Tensany,Ramy Sabry,Farek Maak,0.463,0.613,-6.792,0.104,0.363,0.0,0.704,81.942
478913,Hawái,Maluma,PAPI JUANCHO,0.783,0.727,-3.454,0.389,0.185,2.46e-05,0.558,180.067
16446509,Hayala,JenJoon,Hayala,0.747,0.52,-10.162,0.0919,0.736,0.0,0.427,97.975
11859295,Haykıracak Nefesim Kalmasa Bile,maNga,"Kimler Geldi Kimler Geçti, Vol. 1 (Fikret Şeneş Şarkıları)",0.617,0.821,-9.127,0.0674,0.095,0.0,0.77,127.911
22263179,Hayrane,Reo Manchs,Hayrane,0.781,0.634,-8.861,0.0811,0.141,0.0278,0.518,140.03
10235283,Haz Lo Que Quieras Conmigo,Los Tacuazines De Oriente,Haz Lo Que Quieras Conmigo,0.857,0.516,-11.023,0.106,0.133,0.00017,0.798,110.238
18394090,Hazafelé - Live,Fecó Balázs,Unplugged,0.432,0.53,-11.535,0.199,0.65,0.0,0.399,75.485
14434033,Hazudtál,"KKevin, T. Danny, GINOKA",Hazudtál,0.817,0.512,-8.108,0.0687,0.0782,0.0,0.72,147.982
14215221,He,Jai Paul,Do You Love Her Now / He,0.743,0.441,-11.169,0.0898,0.514,0.00524,0.465,95.024
22628876,He Ain't Better,Nick Hissom,He Ain't Better,0.649,0.674,-4.508,0.0327,0.00307,0.0,0.147,95.011
18981766,He Chocado Con La Vida,Tito Rojas,MP 10th Anniversary,0.678,0.559,-10.526,0.0374,0.426,0.0,0.805,94.578
14845276,He Loves Me,Brittany Howard,Jaime,0.623,0.706,-7.515,0.24,0.435,1.87e-05,0.499,70.949
7015465,He Was Used to Loneliness,Janice Lott,Small Dream,0.502,0.676,-5.362,0.0643,0.222,0.677,0.588,88.347
23254313,Head 2 Toe,"Yung Lean, Bladee",Frost God,0.57,0.781,-6.616,0.0383,0.0378,1.27e-06,0.274,143.081
3225977,Head Above Water,Avril Lavigne,Head Above Water,0.578,0.694,-5.351,0.0706,0.0112,0.0,0.268,129.921
11901828,Head Sonata (Love Control),FIL BO RIVA,Head Sonata (Love Control),0.475,0.626,-7.148,0.049,0.0782,0.000114,0.298,159.561
23441615,Head for Supplies,Elbow,Little Fictions,0.541,0.302,-12.953,0.0273,0.793,0.0,0.11,104.947
208876,Headhunter V1.0,Front 242,FRONT BY FRONT,0.846,0.888,-8.74,0.0618,0.00152,0.582,0.833,123.028
23709807,Headlong,R.I.O.,Headlong,0.613,0.838,-4.704,0.0416,0.111,2.2e-06,0.52,122.077
13002869,Headphone,Vinchenzo,Headphone,0.549,0.452,-9.474,0.133,0.2,0.0,0.368,88.929
20791264,Heal Me - Biscits Remix,FARR,Heal Me,0.809,0.807,-6.491,0.115,0.0462,0.155,0.635,126.031
12458151,Heal Me Now,AYA,Heal Me Now,0.306,0.22,-9.516,0.0356,0.801,0.00212,0.0869,138.125
19997364,Heal Our Land,Jamie Rivera,Heal Our Land,0.21,0.413,-8.669,0.0276,0.174,0.0,0.209,89.985
12727108,Heal the World,Michael Jackson,Dangerous,0.545,0.485,-8.045,0.0485,0.537,1.8e-06,0.101,80.948
19494386,Healing,Camden Cox,Healing,0.606,0.86,-6.684,0.0397,0.00534,0.169,0.107,120.048
8322958,Hear It Out Loud,Emelie Hollow,Hear It Out Loud,0.527,0.311,-9.666,0.0301,0.349,6.18e-06,0.192,89.207
338367,Hear Me Now,"Alok, Bruno Martini, Zeeba",Hear Me Now,0.788,0.43,-7.757,0.0419,0.537,0.00261,0.461,121.996
12805075,Hear My Voice,Hein Cooper,Hear My Voice,0.497,0.603,-8.719,0.0355,0.324,3.48e-05,0.324,89.886
11633392,Heart Break,Lady A,Heart Break,0.549,0.883,-5.525,0.0346,0.0423,1.31e-05,0.668,83.994
19577916,Heart Don´t Lie,"Afrikan Roots, Roy Khavali, Xoli M",Heart Don´t Lie,0.713,0.724,-9.929,0.0369,0.139,0.00102,0.682,113.991
13246241,Heart Stops Beating,Malifoo,Heart Stops Beating,0.668,0.81,-5.31,0.26,0.0153,0.000279,0.406,121.86
21625534,Heart Wants,Magic City Hippies,Heart Wants,0.691,0.754,-8.136,0.0372,0.0271,0.0719,0.924,144.085
23222167,Heart of Courage,"Thomas Bergersen, Two Steps from Hell",Invincible,0.403,0.591,-8.126,0.0514,0.511,0.896,0.192,135.047
16445376,HeartBroken,Lan,HeartBroken,0.707,0.347,-18.191,0.0453,0.017,0.905,0.8,109.987
13368380,Heartbeat Song,Kelly Clarkson,Piece By Piece (Deluxe Version),0.49,0.798,-3.66,0.0489,0.0137,0.0,0.479,149.109
6410020,Heartbreak Hotel,SarahStiltner,Come on Over Baby,0.632,0.0128,-30.661,0.11,0.996,0.949,0.46,121.234
17528275,Heartbreaker (feat. Arif),Jonathan Floyd,Heartbreaker,0.729,0.693,-6.671,0.0837,0.00573,0.0,0.849,113.08
2199126,Heartbreaker (feat. Lorentz),Little Jinder,Heartbreaker (feat. Lorentz),0.546,0.799,-4.48,0.0783,0.204,0.0,0.592,128.065
7282922,Hearth My,Sharikaaokayo'neill,Alomost You Are,0.335,0.241,-22.637,0.0459,0.962,0.846,0.917,98.948
319841,Heartline,Craig David,Heartline,0.758,0.779,-3.531,0.0433,0.326,0.0,0.78,106.966
12100741,Hearts,Blackbird Blackbird,Hearts,0.524,0.473,-10.569,0.0293,0.582,0.899,0.22,149.971
1651618,Hearts Don't Break Around Here,Ed Sheeran,÷ (Deluxe),0.604,0.366,-7.881,0.0267,0.719,0.0,0.181,105.177
12665748,Heast as net,"Conchita Wurst, Ina Regen",Heast as net,0.518,0.15,-13.123,0.032,0.89,2.99e-05,0.241,128.707
11943777,Heat (feat. Ashni),Miss Tara,Heat (feat. Ashni),0.63,0.913,-3.005,0.0492,0.0193,3.31e-06,0.603,111.012
1755404,Heatwave (feat. Ms. D),"Wiley, Ms D",The Ascent,0.644,0.863,-5.404,0.318,0.109,0.0,0.642,129.275
14389597,Heaven Can Wait,"Brandt, Robin Stjernberg",Heaven Can Wait,0.541,0.382,-9.693,0.0296,0.154,2.89e-06,0.351,128.819
14368003,Heaven Falls / Fall on Me,Surfaces,Heaven Falls / Fall on Me,0.563,0.366,-6.896,0.121,0.36,0.00243,0.768,85.352
19924349,Heaven's Cloud,SEVENTEEN,SEVENTEEN 8th Mini Album 'Your Choice',0.481,0.69,-7.858,0.072,0.0208,0.0,0.718,112.158
14365660,Heavenly,Cigarettes After Sex,Heavenly,0.539,0.431,-9.298,0.0249,0.628,0.653,0.122,105.156
1009623,"Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC",Gryffin,Spotify Singles,0.53,0.706,-7.119,0.0686,0.0691,2.12e-06,0.322,149.977
19494384,Heavenly Maybe,Gengahr,Heavenly Maybe,0.655,0.744,-6.668,0.0368,0.00864,0.00353,0.902,109.991
21847652,Heavenspeak,Cosmonauts,A-OK!,0.434,0.603,-9.729,0.0296,0.112,0.884,0.228,104.188
16934985,Heavy Rotation,BNK48,Heavy Rotation,0.426,0.91,-5.349,0.054,0.00331,0.0,0.405,177.944
21240493,Heavy Soul,You Me At Six,Heavy Soul,0.64,0.72,-3.466,0.0262,0.00147,0.0,0.237,125.046
23669835,Heb Het Leven Lief,Elske DeWall,Heb Het Leven Lief,0.361,0.483,-8.558,0.0508,0.596,0.0,0.0927,139.817
327346,Hechicera,Lucas Sugo,Canciones Que Amo,0.622,0.674,-5.917,0.0366,0.358,0.0,0.797,155.949
13667741,Heel M'n Leven,Visch,Heel M'n Leven,0.649,0.462,-10.283,0.387,0.5,6.64e-06,0.529,103.767
17521689,Heel Veel Meer,Tabitha,Hallo Met Mij,0.573,0.468,-6.495,0.0415,0.238,0.0,0.417,155.98
15363151,Heer Ranjha,Bhuvan Bam,Heer Ranjha (Original),0.539,0.547,-11.391,0.0345,0.842,0.00771,0.175,97.066
12058126,Hehkuvainen,Severi Peura & Selvänäkijät,Hehkuvainen,0.486,0.731,-7.138,0.0388,0.0648,0.0263,0.632,81.409
20434346,Hei Madam,Admiral P,Hei Madam,0.702,0.792,-5.558,0.126,0.0314,0.0,0.432,117.536
1677259,Hei Me Lennetään,"Spekti, Tasis",Hei Me Lennetään,0.741,0.965,-5.233,0.212,0.0893,2.21e-06,0.626,118.051
18437055,Hei Som Det Går (Radio Norges Julelåt),"Morgenklubben, Loven & Co",Hei Som Det Går (Radio Norges Julelåt),0.626,0.768,-4.517,0.0949,0.493,0.0,0.82,179.93
81260,Hei mä soitan sulle ihan kohta,Pariisin Kevät,Kuume,0.479,0.92,-5.666,0.0377,0.0444,0.0,0.674,167.992
17986760,Heijastan,Olli Antonio,Heijastan,0.733,0.641,-7.839,0.123,0.0104,7.66e-05,0.371,89.016
17911705,Heikousen,"Eve, suis from Yorushika",Heikousen,0.642,0.663,-5.188,0.0331,0.0316,0.0,0.307,120.984
5179150,Heilutaan,Tiktak,Ympyrää,0.588,0.862,-5.741,0.0304,0.00883,0.0,0.819,160.028
523880,Heim,Ari Ólafsson,Söngvakeppnin 2018,0.484,0.437,-9.436,0.0308,0.0853,0.0,0.273,130.122
10347535,Heim til þín,"Þórdís Birna Borgarsdóttir, Júlí Heiðar Halldórsson",Söngvakeppnin 2017,0.574,0.712,-6.146,0.0424,0.0414,0.0,0.371,120.288
2220518,Heimaey,"Friðrik Dór, Jón Jónsson","Á sama tíma, á sama stað / Heimaey",0.814,0.43,-9.311,0.055,0.0309,1.7e-05,0.0795,140.035
12721993,Heimebane Home Ground End Credits,"Aslak Hartberg, Tuva Syvertsen",Home Ground Heimebane Soundtrack,0.233,0.128,-14.4,0.0347,0.98,0.886,0.0942,173.967
18402177,Heinäkuu,Tuure Boelius,Heinäkuu,0.621,0.877,-4.984,0.0338,0.0163,3.33e-05,0.729,127.959
15908691,Heiss,Collekt030,Heiss,0.764,0.702,-7.856,0.291,0.123,0.0,0.601,120.02
339405,Hej Jag Heter Måns,Måns Mildner,Hej Jag Heter Måns,0.825,0.301,-16.051,0.158,0.162,0.00248,0.779,119.937
19951776,Hej hej hemskt mycket hej,Hemliga Byrån,Hej hej hemskt mycket hej,0.87,0.825,-6.645,0.216,0.137,7.94e-05,0.746,91.745
10178655,Hej mitt vinterland,Lotta Engberg,Hi Five: Mitt Vinterland,0.428,0.643,-4.149,0.0273,0.582,0.0,0.584,167.341
14528156,Hej sokoly!,"I.M.T. Smile, Ondrej Kandráč",Život IMT Smile 1998-2020,0.394,0.692,-7.898,0.16,0.253,0.0,0.605,167.395
3613446,Hej wy,Kortez,Mini dom,0.367,0.418,-10.036,0.0498,0.804,0.044,0.156,94.997
12442181,Hela Världen,RAHIMIC,Hela Världen,0.735,0.587,-11.084,0.375,0.0486,0.0,0.211,121.866
13576978,Helaf El Amar,George Wassouf,El Hawa Sultan Rare Recordings,0.433,0.518,-7.958,0.0433,0.714,1.32e-05,0.723,120.935
361725,Heldig,"Milbo, Ealay",Heldig,0.682,0.741,-4.952,0.0422,0.0305,0.0,0.575,104.938
14805824,Hele Ninna Olasan,Burak Akagun,Hele Ninna Olasan,0.532,0.649,-6.227,0.0857,0.401,4.83e-06,0.681,179.943
320370,Hele Tiden (feat. Orgi-E),Benal,Hvis Det Virkelig Er Vigtigt,0.864,0.682,-6.81,0.0964,0.00906,0.0,0.415,111.001
2022875,Hele veien hjem,Sebastian Zalo,Hele veien hjem,0.627,0.561,-9.968,0.0515,0.0287,0.0,0.297,116.846
18432044,Helgen V. 48,bob hund,Jag Rear Ut Min Själ,0.618,0.712,-7.025,0.0292,0.252,0.116,0.864,103.241
19494815,Helicopter - VIP Edit,"DJ Kuba, Neitan, Kris Kiss",Helictopter (VIP Edit),0.846,0.923,-5.165,0.136,0.0146,3.51e-05,0.64,126.091
12044562,Helium,Lenna,Dance Alone,0.746,0.694,-7.604,0.112,0.0376,0.0,0.574,122.079
14374431,Hell Of Desibel,Akif Sarıkaya,Hell Of Desibel,0.59,0.772,-8.012,0.216,0.181,0.0985,0.614,110.039
21671470,Hell On Earth,Iron Maiden,Senjutsu,0.298,0.842,-6.692,0.0563,0.00952,0.0299,0.0628,132.65
2277322,Hell Or High Water,Passenger,Hell Or High Water,0.303,0.76,-4.489,0.0642,0.00173,1.98e-05,0.341,80.016
10480656,Hell Ye,"Abidaz, Einár, HAVAL",Hell Ye,0.758,0.482,-9.786,0.25,0.126,1.12e-05,0.6,129.973
23615166,Hell Yeah,Rev Theory,Light It Up,0.361,0.983,-3.373,0.0931,0.000129,4.41e-06,0.385,167.951
16878904,Hell and High Water (feat. Alessia Cara),"Alessia Cara, Major Lazer",Music Is The Weapon,0.474,0.772,-5.925,0.26,0.368,3.32e-06,0.427,169.893
13814976,Hell or Heaven,Lara D.,Hell or Heaven,0.382,0.382,-14.846,0.117,0.906,0.00446,0.228,79.644
12979581,Hellbilly Handfishin',Bokassa,Hellbilly Handfishin',0.422,0.89,-4.275,0.052,0.0011,1.06e-06,0.287,103.573
364650,Hellerup-dreng,Albert Dyrlund,Hellerup-dreng,0.704,0.768,-3.925,0.0656,0.109,0.0,0.569,104.993
13277706,Hello (foolish),"itsnk, nân, TSL",Hello (foolish),0.885,0.478,-7.516,0.0546,0.342,0.0,0.618,115.039
311960,Hello - Live,"Kabza De Small, DJ Maphorisa",Scorpion Kings Live,0.827,0.526,-13.486,0.0497,0.0139,0.28,0.151,112.995
7768760,Hello Ji,"Meet Bros., Kanika Kapoor",,0.815,0.876,-2.941,0.0553,0.27,7.55e-06,0.788,104.016
19946946,Hello Mo’Girl,"Mr JazziQ, JazziDisciples, Focalistic, Busta 929",Mr JazziQ 0303,0.736,0.619,-13.759,0.41,0.000737,0.00148,0.0373,152.056
18537820,Hello Summer,"Mono T, LeVuvu",Hello Summer,0.499,0.553,-7.349,0.128,0.017,0.000132,0.59,78.533
5893525,Hello Sunshine,Bruce Springsteen,Hello Sunshine,0.546,0.438,-10.29,0.032,0.438,0.0443,0.274,120.022
8709944,Hello Teacher,TerryFerrell,Reality,0.396,0.122,-15.513,0.0906,0.958,0.775,0.885,100.652
14067461,Hello You - Original,Rizky Hidayat II,Hello You (Original),0.485,0.0862,-21.139,0.0282,0.833,0.0,0.292,77.918
20736112,Hello(電影《刻在你心底的名字》宣傳曲),龔言脩,Hello(電影《刻在你心底的名字》宣傳曲),0.541,0.405,-10.393,0.0352,0.64,0.0,0.315,139.794
4585186,"Hello, Anxiety",Phum Viphurit,"Hello, Anxiety",0.84,0.495,-9.54,0.0406,0.589,0.552,0.808,125.993
2223039,"Hello,Again~昔からある場所~",My Little Lover,evergreen,0.546,0.621,-8.48,0.0241,0.0101,0.000766,0.488,99.028
18999205,Hells Bells,AC/DC,Back In Black,0.389,0.873,-4.768,0.0475,0.00532,0.0055,0.303,106.767
13341234,Helluva,Cihangir Çınar,Gamma,0.762,0.444,-10.211,0.0513,0.0224,0.762,0.391,115.995
12975857,Help Me Lose My Mind,"Disclosure, London Grammar",Settle,0.777,0.713,-5.676,0.0557,0.0383,0.102,0.331,109.032
12650252,Help Me Out (with Julia Michaels),Maroon 5,Help Me Out,0.938,0.549,-4.884,0.067,0.479,3.92e-05,0.52,115.036
14474247,Helt Sin Egen (feat. Face),Mads Bryrup,Helt Sin Egen (feat. Face),0.845,0.645,-8.861,0.217,0.101,0.000351,0.663,105.956
339399,Helt seriöst,Kaliffa,Helt seriöst,0.624,0.647,-5.932,0.0701,0.0666,7.69e-05,0.611,113.141
416068,Helvetin Hieno Matka,Kotiteollisuus,Helvetin Hieno Matka,0.488,0.814,-6.417,0.0307,0.000136,0.905,0.249,98.962
9531804,Hemma igen,GAMMAL,Innan det tar slut,0.676,0.652,-7.341,0.0356,0.192,2.28e-06,0.462,100.01
21691008,Hengel,"Frsh, Geechi, Hakmadafack",Hengel,0.881,0.91,-3.821,0.221,0.0121,0.0,0.712,115.05
12651463,Hengtmann,Janove,Hengtmann,0.371,0.941,-5.297,0.131,0.111,0.0,0.377,108.154
17213539,Henkilökohtainen helvetti,Stam1na,Novus Ordo Mundi,0.496,0.937,-6.632,0.0467,3.33e-05,0.158,0.265,102.106
19946038,Hep Bi' Şey Eksik,Gonca Vuslateri,Hep Bi' Şey Eksik,0.568,0.378,-9.225,0.05,0.483,0.0,0.409,155.85
11903525,Hep Oturup Bekledim,Deniz Tekin,Hep Oturup Bekledim,0.65,0.394,-11.404,0.0352,0.593,0.00229,0.658,93.944
